Facility Id,FRS Id,Facility Name,City,State,Zip Code,Address,County,Latitude,Longitude,Primary NAICS Code,Industry Type (subparts),Industry Type (sectors),Total reported direct emissions,CO2 emissions (non-biogenic) ,Methane (CH4) emissions ,Nitrous Oxide (N2O) emissions ,HFC emissions,PFC emissions,SF6 emissions ,NF3 emissions,Other Fully Fluorinated GHG emissions,HFE emissions,Very Short-lived Compounds emissions,Other GHGs (metric tons CO2e),Biogenic CO2 emissions (metric tons),Stationary Combustion,Electricity Generation,Adipic Acid Production,Aluminum Production,Ammonia Manufacturing,Cement Production,Electronics Manufacture,Ferroalloy Production,Fluorinated GHG Production,Glass Production,HCFC22 Production from HFC23 Destruction,Hydrogen Production,Iron and Steel Production,Lead Production,Lime Production,Magnesium Production,Miscellaneous Use of Carbonates,Nitric Acid Production,Petroleum and Natural Gas Systems - Offshore Production,Petroleum and Natural Gas Systems - Processing,Petroleum and Natural Gas Systems - Transmission/Compression,Petroleum and Natural Gas Systems - Underground Storage,Petroleum and Natural Gas Systems - LNG Storage,Petroleum and Natural Gas Systems - LNG Import/Export,Petrochemical Production,Petroleum Refining,Phosphoric Acid Production,Pulp and Paper Manufacturing,Silicon Carbide Production,Soda Ash Manufacturing,Titanium Dioxide Production,Underground Coal Mines,Zinc Production,Municipal Landfills,Industrial Wastewater Treatment,Manufacture of Electric Transmission and Distribution Equipment,Industrial Waste Landfills,CO2 used for NH3 / Lime?,Supplier of CO2?,CEMS?
1001169,1.10E+11,Elk Mound Generating Station,Elk Mound,WI,54739,4101 50th Street,Chippewa,44.9,-91.57,221112,"C,D",Power Plants,43888.6,43836.8,22,29.8,,,,,,,,,,22.6,43866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000211,1.10E+11,Elk River,ELK RIVER,MN,55330,17845 EAST HIGHWAY 10,Sherburne,45.3,-93.55,221112,"C,D",Power Plants,53781.682,53714,27.75,39.932,,,,,,,,,,0,53781.682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1012043,1.10E+11,Elk Station,Abernathy,TX,79311,1454 County Road 315,HALE COUNTY,33.86,-101.84,221112,"C,D",Power Plants,174101.004,173924,80.75,96.254,,,,,,,,,,836.796,173264.208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1010648,1.10E+11,Ellwood Texas Forge Houston,Houston,TX,77045,12500 Amelia Drive,HARRIS COUNTY,29.63,-95.4,332111,C,Other,11289.008,11277.5,5.25,6.258,,,,,,,,,,11289.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000491,1.10E+11,Elm Road Generating Station,OAK CREEK,WI,53154,10800 S. CHICAGO ROAD,Milwaukee,42.84,-87.83,221112,"C,D",Power Plants,7072417.794,7035313.5,1850,35254.294,,,,,,,,,,3484.136,7068933.658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007297,1.10E+11,Elmwood Power - LLC,ELMWOOD PARK,NJ,7407,15 RIVER ROAD,Bergen,40.91,-74.13,221112,"C,D",Power Plants,37.1,37.1,,,,,,,,,,,,37.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001359,1.10E+11,Elwood Energy Facility,ELWOOD,IL,60421,24391 PATTERSON RD,Will,41.44,-88.12,221112,"C,D",Power Plants,508104.564,507587.8,235.75,281.014,,,,,,,,,,1760.444,506344.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007325,1.10E+11,"Emery Oleochemicals, LLC",CINCINNATI,OH,45232,4900 ESTE AVENUE,Hamilton,39.18,-84.51,325199,C,Chemicals,173371.696,173192.5,81.75,97.446,,,,,,,,,,173371.696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000317,1.10E+11,Emery Station,CLEAR LAKE,IA,50428,11295 230TH ST,Cerro Gordo,43.09,-93.29,221112,"C,D",Power Plants,821057.156,820223.1,380.5,453.556,,,,,,,,,,6295.276,814761.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001046,1.10E+11,Empire District Elec Co Energy Ctr,SARCOXIE,MO,64862,2537 FIR ROAD,Jasper,37.14,-94.1,221112,"C,D",Power Plants,176669.148,176403.7,101.25,164.198,,,,,,,,,,83849.464,92819.684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007388,1.10E+11,"Empire Generating Co, LLC",Rensselaer,NY,12144,"75 Riverside Avenue, PO Box 350",Rensselaer,42.63,-73.75,221112,D,Power Plants,1384887.216,1383480.5,641.75,764.966,,,,,,,,,,,1384887.216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000583,1.10E+11,Emporia Energy Center,EMPORIA,KS,66801,1685 ROAD 200TH,LYON COUNTY,38.45,-96.07,221112,D,Power Plants,214560.556,214343,99.25,118.306,,,,,,,,,,,214560.556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006502,1.10E+11,Encogen Generating Station,Bellingham,WA,98225,915 Cornwall Ave,WHATCOM COUNTY,48.75,-122.49,221112,D,Power Plants,257573.796,257312.4,119.25,142.146,,,,,,,,,,,257573.796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1014099,1.10E+11,Endicott Clay Products Co.,Endicott,NE,68350,57120 707th Road,JEFFERSON COUNTY,40.07,-97.12,327120,C,Minerals,27047.648,27019.7,12.75,15.198,,,,,,,,,,27047.648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000087,1.10E+11,Energy Center Dover,DOVER,DE,19904,1280 W NORTH ST,Kent,39.15,-75.55,221112,"C,D",Power Plants,72307.676,72233.1,33.75,40.826,,,,,,,,,,9282.716,63024.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005167,1.10E+11,Energy Center Harrisburg LLC,Harrisburg,PA,17101,100 North 10th Street,DAUPHIN COUNTY,40.27,-76.88,221112,C,Power Plants,31395.224,31361.2,15.25,18.774,,,,,,,,,,31395.224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1004854,1.10E+11,"Energy Center Omaha, LLC",OMAHA,NE,68102,2152 HOWARD ST,DOUGLAS COUNTY,41.26,-95.94,333415,C,Other,55269.21,55206.2,27.25,35.76,,,,,,,,,,55269.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005798,1.10E+11,Energy Center Pittsburgh LLC,Pittsburgh,PA,15212,111 South Commons Avenue,ALLEGHENY COUNTY,40.45,-80,221112,C,Power Plants,35500.916,35464.2,16.75,19.966,,,,,,,,,,35500.916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006290,1.10E+11,Energy Center Pittsburgh LLC - Gibbon Plant,Pittsburgh,PA,15282,1000 Gibbon St,ALLEGHENY COUNTY,40.44,-79.99,221112,C,Power Plants,30237.936,30206.7,14.25,16.986,,,,,,,,,,30237.936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1008757,1.10E+11,Enlow Fork Mine,Claysville,PA,15323,2041 Pleasant Grove Rd.,WASHINGTON COUNTY,40.08,-80.36,212112,"C,FF",Other,2082189.242,2078.3,2080109.75,1.192,,,,,,,,,,2080.492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2080108.75,,,,,,N,N,N
1001370,1.10E+11,"Ennis Power Company, LLC",ENNIS,TX,75119,4001 WEST ENNIS AVE,Ellis,32.32,-96.67,221112,D,Power Plants,418796.448,418371.2,194,231.248,,,,,,,,,,,418796.448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006814,1.10E+11,Equistar Chemicals LP,Westlake,LA,70669,4101 Hwy 108 South,CALCASIEU PARISH,30.19,-93.33,325211,C,Other,133141.248,133003.7,62.75,74.798,,,,,,,,,,133141.248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000420,1.10E+11,Equus Power I,FREEPORT,NY,11520,289 BUFFALO AVE,Nassau,40.64,-73.57,221112,D,Power Plants,44252.484,44207,20.75,24.734,,,,,,,,,,,44252.484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000683,1.10E+11,Erickson,LANSING,MI,48917,3725 CANAL RD,Eaton,42.69,-84.66,221112,"C,D",Power Plants,890651.59,883671.8,2553,4426.79,,,,,,,,,,327.944,890323.646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001419,1.10E+11,Escalante,PREWITT,NM,87045,COUNTY ROAD 19,McKinley,35.42,-108.08,221112,C,Power Plants,13085.4,13071.7,6.25,7.45,,,,,,,,,,13085.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000074,1.10E+11,"Escondido Energy Center, LLC",ESCONDIDO,CA,92029,1968 DON LEE PLACE,San Diego,33.13,-117.12,221112,D,Power Plants,4757.194,4734.9,6.5,15.794,,,,,,,,,,,4757.194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000745,1.10E+11,Essex,NEWARK,NJ,7105,155 RAYMOND BOULEVARD,Essex,40.74,-74.12,221112,D,Power Plants,2845.14,2842.4,1.25,1.49,,,,,,,,,,,2845.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006098,1.10E+11,Essex Power Plant,ESSEX,MO,63825,24201 STATE HWY E,Stoddard,36.87,-89.84,221112,D,Power Plants,22266.068,22243.6,10.25,12.218,,,,,,,,,,,22266.068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1011192,1.10E+11,Essity Operations Wausau LLC,Harrodsburg,KY,40330,1150 Industry Road,MERCER COUNTY,37.79,-84.87,322121,C,Pulp and Paper,19014.528,18994.8,9,10.728,,,,,,,,,,19014.528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006558,1.10E+11,Essity Operations Wausau LLC,Middletown,OH,45042,700 Columbia Avenue,BUTLER COUNTY,39.52,-84.41,322121,C,Pulp and Paper,69321.764,68888.2,160,273.564,,,,,,,,,,69321.764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1004222,1.10E+11,Essity Professional Hygiene North America LLC,MENASHA,WI,54952,,WINNEBAGO COUNTY,44.21,-88.46,322121,C,Pulp and Paper,59302.476,59241.1,28,33.376,,,,,,,,,,59302.476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000120,1.10E+11,Evander Andrews Power Complex,Mountain Home,ID,83647,1862 NW Mashburn Road,Elmore,43.18,-115.73,221112,"C,D",Power Plants,288868.88,288575.7,133.75,159.43,,,,,,,,,,407.848,288461.032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001840,1.10E+11,Evraz Oregon Steel,Portland,OR,97203,14400 N. Rivergate Blvd,MULTNOMAH COUNTY,45.63,-122.78,331110,C,Metals,89732.512,89639.9,42.25,50.362,,,,,,,,,,89732.512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000414,1.10E+11,Exira Station,BRAYTON,IA,50042,3429 JAY AVE,Audubon,41.51,-94.92,221112,"C,D",Power Plants,73950.93,73848.1,40.25,62.58,,,,,,,,,,1.2,73949.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007000,1.10E+11,ExxonMobil Fuels & Lubricants Company Billings Refinery,Billings,MT,59103,700 ExxonMobil Road,YELLOWSTONE COUNTY,45.81,-108.43,324110,"C,MM-REF,P,Y","Chemicals,Petroleum Product Suppliers,Refineries",711398.314,704927.7,4789,1681.614,,,,,,,,,,343230.004,,,,,,,,,,,134576.5,,,,,,,,,,,,,,233591.81,,,,,,,,,,,,N,N,N
1007959,1.10E+11,Exxonmobil Beaumont Refinery,BEAUMONT,TX,77701,1795 BURT ST,Jefferson,30.06,-94.07,324110,"C,D,MM-REF,X,Y","Chemicals,Petroleum Product Suppliers,Power Plants,Refineries",6137588.974,6108591.1,16850.5,12147.374,,,,,,,,,,2895529.078,2053018.912,,,,,,,,,,,,,,,,,,,,,,,23587.764,1165453.22,,,,,,,,,,,,N,N,N
1001544,1.10E+11,F B Culley Generating Station,NEWBURGH,IN,47630,3700 DARLINGTON ROAD,Warrick,37.91,-87.33,221112,D,Power Plants,2437727.23,2418187.4,7147.5,12392.33,,,,,,,,,,,2437727.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1013526,1.10E+11,F.D. Kuester Generating Station,Negaunee,MI,49866,80 Eagle Mills Road,MARQUETTE COUNTY,46.51,-87.52,221112,C,Power Plants,266415.396,266140.3,125.5,149.596,,,,,,,,,,266415.396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002357,1.10E+11,FCA Belvidere Assembly Plant,Belvidere,IL,61008,3000 West Chrysler Drive,BOONE COUNTY,42.24,-88.87,336112,C,Other,40660.296,40618.1,19.25,22.946,,,,,,,,,,40660.296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005483,1.10E+11,FCA Chrysler Technology Center,Auburn Hills,MI,48326,800 Chrysler Drive,OAKLAND COUNTY,42.66,-83.23,336112,"C,QQ","Import and Export of Equipment Containing Fluorintaed GHGs,Other",39780.7,39739.6,18.75,22.35,,,,,,,,,,39780.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1013694,1.10E+11,FCA Detroit Assembly Complex - Mack,Detroit,MI,48214,4000 St Jean,WAYNE COUNTY,42.38,-82.98,336112,C,Other,47676.52,47627.2,22.5,26.82,,,,,,,,,,47676.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005551,1.10E+11,FCA JEFFERSON NORTH ASSEMBLY PLANT,DETROIT,MI,48215,2101 CONNER AVENUE,WAYNE COUNTY,42.37,-82.97,336112,C,Other,68013.044,67942.9,32,38.144,,,,,,,,,,68013.044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005552,1.10E+11,FCA KOKOMO CASTING PLANT,KOKOMO,IN,46904,1001 E. BOULEVARD,HOWARD COUNTY,40.46,-86.12,331523,C,Metals,32009.98,31977.1,15,17.88,,,,,,,,,,32009.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007544,1.10E+11,FCA KOKOMO TRANSMISSION PLANT,KOKOMO,IN,46902,2401 S REED RD,HOWARD COUNTY,40.46,-86.11,336350,C,Other,15306.492,15290.6,7.25,8.642,,,,,,,,,,15306.492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007918,1.10E+11,FCA STERLING HEIGHTS ASSEMBLY PLANT,STERLING HTS,MI,48312,38111 VAN DYKE,MACOMB COUNTY,42.57,-83.03,336112,C,Other,85143.58,85055.9,40,47.68,,,,,,,,,,85143.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001057,1.10E+11,FCA STERLING HEIGHTS VEHICLE TEST CENTER,STERLING HEIGHTS,MI,48321,7150 METROPOLITAN PARKWAY,MACOMB COUNTY,42.57,-83.04,493110,C,Other,497.048,496.5,0.25,0.298,,,,,,,,,,497.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005484,1.10E+11,FCA STERLING STAMPING PLANT,STERLING HEIGHTS,MI,48312,35777 VAN DYKE,MACOMB COUNTY,42.56,-83.03,336370,C,Other,7735.92,7727.7,3.75,4.47,,,,,,,,,,7735.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005554,1.10E+11,FCA TOLEDO ASSEMBLY COMPLEX,TOLEDO,OH,43608,4400 CHRYSLER DRIVE,LUCAS COUNTY,41.7,-83.52,336112,C,Other,83066.488,82981,39,46.488,,,,,,,,,,83066.488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005553,1.10E+11,FCA WARREN STAMPING PLANT,WARREN,MI,48091,22800 MOUND RD.,MACOMB COUNTY,42.46,-83.04,336370,C,Other,7386.772,7379.1,3.5,4.172,,,,,,,,,,7386.772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005485,1.10E+11,FCA WARREN TRUCK ASSEMBLY PLANT,WARREN,MI,48091,21500 MOUND ROAD,MACOMB COUNTY,42.46,-83.04,336112,C,Other,87943.568,87852.6,41.5,49.468,,,,,,,,,,87943.568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005567,1.10E+11,FCA Warren PDC,Warren,MI,48091,21035 Sherwood Avenue,MACOMB COUNTY,42.45,-83.03,423120,C,Other,5299.98,5294.5,2.5,2.98,,,,,,,,,,5299.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007603,1.10E+11,FIBREK,MENOMINEE,MI,49858,701 4TH AVE.,MENOMINEE COUNTY,45.11,-87.61,322110,C,Pulp and Paper,34397.32,34361.7,16.25,19.37,,,,,,,,,,34397.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006763,1.10E+11,FIGHTING CREEK FARM LANDFILL,COEUR D\ALENE,ID,83814,22089 S HWY 95,KOOTENAI COUNTY,47.53,-116.93,562212,"C,HH",Waste,39722.3,37.8,39684.5,,,,,,,,,,,37.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39684.5,,,,N,N,N
1006608,1.10E+11,FINCH PAPER LLC,GLENS FALLS,NY,12801,1 GLEN STREET,WARREN COUNTY,43.31,-73.63,322121,"AA,C",Pulp and Paper,155754.194,154738.9,217.25,798.044,,,,,,,,,197731.9,122061.222,,,,,,,,,,,,,,,,,,,,,,,,,,,33692.972,,,,,,,,,,N,N,N
1003814,1.10E+11,FINK ROAD LANDFILL,CROWS LANDING,CA,95313,4000 FINK ROAD,STANISLAUS COUNTY,37.4,-121.14,562212,HH,Waste,34100.5,,34100.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34100.5,,,,N,N,N
1008735,1.10E+11,FINKL & SONS CO,CHICAGO,IL,60619,1355 E 93RD ST,COOK COUNTY,41.73,-87.59,331110,"C,Q",Metals,41603.912,41566.1,17.25,20.562,,,,,,,,,,36699.912,,,,,,,,,,,,4904,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1004516,1.10E+11,FINLEY BUTTES REGIONAL LANDFILL,BOARDMAN,OR,97818,73221 BOMBING RANGE RD,MORROW COUNTY,45.69,-119.59,562212,"C,HH",Waste,39921.5,0.5,39921,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39921,,,,N,N,N
1000371,1.10E+11,"FINNEY COUNTY LANDFILL, INC. DBA WESTERN PLAINS RE",GARDEN CITY,KS,67846,1250 S. RACEWAY,FINNEY COUNTY,37.94,-100.77,562212,"C,HH",Waste,35708.7,12.2,35696.5,,,,,,,,,,,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35696.5,,,,N,N,N
1007548,1.10E+11,FIRESTONE POLYMERS - LAKE CHARLES FACILITY,SULPHUR,LA,70665,1801 HWY 108 East,CALCASIEU PARISH,30.14,-93.4,325212,C,Other,100748.72,100644.6,47.5,56.62,,,,,,,,,,100748.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002438,1.10E+11,FIRST QUALITY TISSUE/LOCK HAVEN PLT,LOCK HAVEN,PA,17745,904 WOODS AVE,CLINTON COUNTY,41.13,-77.46,322121,"C,TT","Pulp and Paper,Waste",220841.088,215342.1,5378,120.988,,,,,,,,,,215564.588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5276.5,N,N,N
1007753,1.10E+11,FITCHBURG WESTMINSTER LANDFILL RECYCLING CENTER,WESTMINSTER,MA,1473,101 FITCHBURG RD,WORCESTER COUNTY,42.53,-71.85,562212,"C,HH",Waste,45786.378,323.1,45385.5,77.778,,,,,,,,,21426.3,434.128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45352.25,,,,N,N,N
1006251,1.10E+11,FIVE OAKS RECYCLING & DISPOSAL FACILITY,TAYLORVILLE,IL,62568,890 E1500N RD,CHRISTIAN COUNTY,39.56,-89.37,562212,"C,HH",Waste,22904.37,1727.7,21127.5,49.17,,,,,,,,,13420.7,1798.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21106.25,,,,N,N,N
1004877,1.10E+11,FLAKEBOARD CAROLINA PARTICLEBOARD,BENNETTSVILLE,SC,29512,582 WILLAMETTE RD,MARLBORO COUNTY,34.6,-79.77,321219,C,Other,57327.384,57268.2,27,32.184,,,,,,,,,,57327.384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1009067,1.10E+11,FLINT HILLS RESOURCES CORPUS CHRISTI EAST PLANT,Corpus Christi,TX,78407,1607 Nueces Bay Blvd.,NUECES COUNTY,27.8,-97.42,324110,"C,Y",Refineries,510785.996,506831.5,2784.25,1170.246,,,,,,,,,,187431.986,,,,,,,,,,,,,,,,,,,,,,,,,323354.01,,,,,,,,,,,,N,N,N
1009066,1.10E+11,FLINT HILLS RESOURCES CORPUS CHRISTI WEST PLANT,CORPUS CHRISTI,TX,78409,2825 SUNTIDE ROAD,NUECES COUNTY,27.84,-97.52,324110,"C,Y",Refineries,2492661.728,2475193.4,10879.25,6589.078,,,,,,,,,,2166706.456,,,,,,,,,,,,,,,,,,,,,,,,,325955.272,,,,,,,,,,,,N,N,N
1005263,1.10E+11,FLORIM USA INC,CLARKSVILLE,TN,37040,300 INTERNATIONAL BLVD.,MONTGOMERY COUNTY,36.61,-87.26,327120,C,Minerals,45477.48,45430.9,21.25,25.33,,,,,,,,,,45477.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1004308,1.10E+11,FLYING CLOUD SANITARY LANDFILL,EDEN PRAIRIE,MN,55347,9813 FLYING CLOUD DR,HENNEPIN COUNTY,44.83,-93.45,562212,HH,Waste,17685.5,,17685.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17685.5,,,,N,N,N
1006693,1.10E+11,FM 812 Landfill,Austin,TX,78716,10108 FM 812,TRAVIS COUNTY,30.16,-97.67,562212,HH,Waste,31886.5,,31886.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31886.5,,,,N,N,N
1001836,1.10E+11,FOLGER COFFEE CO - GENTILLY PLANT,NEW ORLEANS,LA,70129,14601 OLD GENTILLY RD,ORLEANS PARISH,30.03,-89.91,311920,C,Other,24395.308,24370.1,11.5,13.708,,,,,,,,,,24395.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006758,1.10E+11,FOOTHILLS LANDFILL,GOLDEN,CO,80403,8900 93 HWY,JEFFERSON COUNTY,39.86,-105.23,562212,HH,Waste,25425.25,,25425.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25425.25,,,,N,N,N
1005024,1.10E+11,FORD MOTOR COMPANY - FORD KANSAS CITY ASSEMBLY PLANT,Claycomo,MO,64119,8121 NE Highway 69,CLAY COUNTY,39.2,-94.48,336112,C,Other,62212.216,62148.1,29.25,34.866,,,,,,,,,,62212.216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002626,1.10E+11,FORD MOTOR COMPANY - FORD KENTUCKY TRUCK PLANT,Louisville,KY,40241,3001 Chamberlain Lane,JEFFERSON COUNTY,38.29,-85.53,336112,C,Other,84295.132,84208,39.75,47.382,,,,,,,,,,84295.132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1004951,1.10E+11,FORD MOTOR COMPANY - FORD LOUISVILLE ASSEMBLY PLANT,Louisville,KY,40213,2000 Fern Valley Road,JEFFERSON COUNTY,38.15,-85.73,336112,C,Other,41817.092,41773.8,19.75,23.542,,,,,,,,,,41817.092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002755,1.10E+11,FORD MOTOR COMPANY - FORD MICHIGAN ASSEMBLY SITE,Wayne,MI,48184,38303 Michigan Avenue,WAYNE COUNTY,42.28,-83.41,336111,C,Other,63644.308,63578,30.25,36.058,,,,,,,,,,63644.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000104,1.10E+11,FORD MOTOR COMPANY - FORD OHIO ASSEMBLY PLANT,AVON LAKE,OH,44012,650 MILLER ROAD,LORAIN COUNTY,41.49,-82.06,336111,C,Other,26142.752,26115.9,12.25,14.602,,,,,,,,,,26142.752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006754,1.10E+11,FORD MOTOR COMPANY - FORD RESEARCH AND ENGINEERING CENTER,Dearborn,MI,48124,2450 Carroll Shelby Way,WAYNE COUNTY,42.3,-83.23,541715,C,Other,26107.852,26081,12.25,14.602,,,,,,,,,,26107.852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005668,1.10E+11,FORD MOTOR COMPANY - FORD ROUGE SITE,Dearborn,MI,48121,3001 Miller Road,WAYNE COUNTY,42.31,-83.16,336112,C,Other,69875.436,69803.1,33,39.336,,,,,,,,,,69875.436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1003262,1.10E+11,FORD MOTOR COMPANY - FORD STERLING PLANT,Sterling Heights,MI,48310,39000 Mound Road,MACOMB COUNTY,42.58,-83.05,336350,C,Other,27953.844,27924.8,13.25,15.794,,,,,,,,,,27953.844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006032,1.10E+11,FORELAND REFINING CORP EAGLE SPRINGS REFINERY,Current,NV,89301,,NYE COUNTY,38.62,-115.62,324110,"C,MM-REF,Y","Petroleum Product Suppliers,Refineries",14073.718,14004.9,34.25,34.568,,,,,,,,,,14044.118,,,,,,,,,,,,,,,,,,,,,,,,,29.6,,,,,,,,,,,,N,N,N
1003623,1.10E+11,FOREST LAWN LANDFILL,THREE OAKS,MI,49128,8230 WEST FOREST LAWN RD,BERRIEN COUNTY,41.78,-86.65,562212,"C,HH",Waste,15858.25,47.5,15810.75,,,,,,,,,,,47.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15810.75,,,,N,N,N
1004309,1.10E+11,FOREST VIEW LANDFILL,KANSAS CITY,KS,66102,4800 KAW DRIVE,WYANDOTTE COUNTY,39.11,-94.69,562212,HH,Waste,5489.75,,5489.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5489.75,,,,N,N,N
1006010,1.10E+11,FORMOSA PLASTICS CORPORATION LOUISIANA,BATON ROUGE,LA,70805,,EAST BATON ROUGE PARISH,30.5,-91.19,325211,"C,X",Chemicals,331272.728,330937.9,152.75,182.078,,,,,,,,,,325002.528,,,,,,,,,,,,,,,,,,,,,,,,6270.2,,,,,,,,,,,,,N,N,N
