Facility Id,FRS Id,Facility Name,City,State,Zip Code,Address,County,Latitude,Longitude,Primary NAICS Code,Industry Type (subparts),Industry Type (sectors),Total reported direct emissions,CO2 emissions (non-biogenic),Methane (CH4) emissions ,Nitrous Oxide (N2O) emissions ,HFC emissions,PFC emissions,SF6 emissions ,NF3 emissions,Other Fully Fluorinated GHG emissions,HFE emissions,Very Short-lived Compounds emissions,Other GHGs (metric tons CO2e),Biogenic CO2 emissions (metric tons),Stationary Combustion,Electricity Generation,Adipic Acid Production,Aluminum Production,Ammonia Manufacturing,Cement Production,Electronics Manufacture,Ferroalloy Production,Fluorinated GHG Production,Glass Production,HCFC22 Production from HFC23 Destruction,Hydrogen Production,Iron and Steel Production,Lead Production,Lime Production,Magnesium Production,Miscellaneous Use of Carbonates,Nitric Acid Production,Petroleum and Natural Gas Systems - Offshore Production,Petroleum and Natural Gas Systems - Processing,Petroleum and Natural Gas Systems - Transmission/Compression,Petroleum and Natural Gas Systems - Underground Storage,Petroleum and Natural Gas Systems - LNG Storage,Petroleum and Natural Gas Systems - LNG Import/Export,Petrochemical Production,Petroleum Refining,Phosphoric Acid Production,Pulp and Paper Manufacturing,Silicon Carbide Production,Soda Ash Manufacturing,Titanium Dioxide Production,Underground Coal Mines,Zinc Production,Municipal Landfills,Industrial Wastewater Treatment,Manufacture of Electric Transmission and Distribution Equipment,Industrial Waste Landfills,CO2 used for NH3 / Lime?,Supplier of CO2?,CEMS?
1002061,1.10E+11,"CIG Station 5950 Watkins, CO",AURORA,CO,80019,24650 East Smith Road,ADAMS COUNTY,39.75,-104.7,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,57120.85,52837.3,4253.75,29.8,,,,,,,,,,52887.1,,,,,,,,,,,,,,,,,,,,4233.75,,,,,,,,,,,,,,,,,N,N,N
1002970,1.10E+11,CITGO CORPUS CHRISTI REFINERY - WEST PLANT,CORPUS CHRISTI,TX,78409,7350 INTERSTATE HWY. 37,NUECES COUNTY,27.8,-97.39,324110,"C,MM-REF,Y","Petroleum Product Suppliers,Refineries",470001.76,466037.6,2431.25,1532.91,,,,,,,,,,453755.87,,,,,,,,,,,,,,,,,,,,,,,,,16245.89,,,,,,,,,,,,N,N,N
1007965,1.10E+11,CITGO CORPUS CHRISTI REFINERY EAST PLANT,CORPUS CHRISTI,TX,78407,1801 NUECES BAY BLVD.,NUECES COUNTY,27.81,-97.43,324110,"C,MM-REF,Y","Petroleum Product Suppliers,Refineries",1071587.78,1066941.6,1752,2894.18,,,,,,,,,,587755.07,,,,,,,,,,,,,,,,,,,,,,,,,483832.71,,,,,,,,,,,,N,N,N
1002389,1.10E+11,CITGO PETROLEUM CORP - LAKE CHARLES MANUFACTURING COMPLEX,Westlake,LA,70665,4401 Hwy 108,CALCASIEU PARISH,30.18,-93.32,324110,"C,MM-REF,Y","Petroleum Product Suppliers,Refineries",3333924.73,3312402.1,11402.25,10120.38,,,,,,,,,,2573023.78,,,,,,,,,,,,,,,,,,,,,,,,,760900.95,,,,,,,,,,,,N,N,N
1003957,1.10E+11,CITRUS CO CENTRAL LANDFILL,LECANTO,FL,34460,230 W. GULF TO LAKE HIGHWAY,CITRUS COUNTY,28.85,-82.44,562212,HH,Waste,95538,,95538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95538,,,,N,N,N
1002184,1.10E+11,"CITRUS WORLD, INC.",LAKE WALES,FL,33853,20205 US HWY 27 S,POLK COUNTY,27.91,-81.6,311421,C,Other,67670.1,67600.5,31.75,37.85,,,,,,,,,,67670.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007708,1.10E+11,CITY & COUNTY OF HONOLULU - WAIMANALO GULCH MSWLF,KAPOLEI,HI,96707,92-460 FARRINGTON HIGHWAY,HONOLULU COUNTY,21.35,-158.12,562212,HH,Waste,25602.25,,25602.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25602.25,,,,N,N,N
1005594,1.10E+11,CITY OF ALBEMARLE LANDFILL,ALBEMARLE,NC,28002,40592B Stony Gap Road,STANLY COUNTY,35.35,-80.2,562212,HH,Waste,58443.25,,58443.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58443.25,,,,N,N,N
1006350,1.10E+11,CITY OF AMARILLO LANDFILL,AMARILLO,TX,79124,16250 BEZNER DR,POTTER COUNTY,35.23,-102.02,562212,HH,Waste,93778.75,,93778.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93778.75,,,,N,N,N
1002757,1.10E+11,CITY OF BATON ROUGE/EBRP RENEWABLE ENERGY CENTER,BATON ROUGE,LA,70821,100 Thomas Road,EAST BATON ROUGE PARISH,30.55,-91.2,562212,HH,Waste,62722.25,,62722.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62722.25,,,,N,N,N
1002065,1.10E+11,CITY OF BEAUMONT LANDFILL,BEAUMONT,TX,77705,5895 LAFIN DR,JEFFERSON COUNTY,30.04,-94.13,562212,"C,HH",Waste,242470.45,7.2,242463.25,,,,,,,,,,,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242463.25,,,,N,N,N
1004159,1.10E+11,CITY OF CHATTANOOGA BIRCHWOOD LANDFILL,HARRISON,TN,37341,9327 BIRCHWOOD PIKE,HAMILTON COUNTY,35.19,-85.08,562212,HH,Waste,55279,,55279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55279,,,,N,N,N
1006286,1.10E+11,CITY OF CHATTANOOGA SUMMIT LANDFILL,OOLTEWAH,TN,37363,4238 OLD WOODLAND DRIVE,HAMILTON COUNTY,35.05,-85.09,562212,HH,Waste,73028,,73028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73028,,,,N,N,N
1005318,1.10E+11,CITY OF CONWAY LANDFILL & MRF,CONWAY,AR,72032,4550 64 HWY W,FAULKNER COUNTY,35.12,-92.51,562212,HH,Waste,97806.75,,97806.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97806.75,,,,N,N,N
1002351,1.10E+11,CITY OF CORSICANA LANDFILL,CORSICANA,TX,75110,2050 Jester Drive,NAVARRO COUNTY,32.09,-96.47,562212,HH,Waste,99634.25,,99634.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99634.25,,,,N,N,N
1000372,1.10E+11,CITY OF DENTON LANDFILL,DENTON,TX,76208,1527 S MAYHILL RD,DENTON COUNTY,33.19,-97.09,562212,HH,Waste,92455,,92455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92455,,,,N,N,N
1007276,1.10E+11,CITY OF EDINBURG LANDFILL,EDINBURG,TX,78539,900 E ENCINITOS RD,HIDALGO COUNTY,26.4,-98.13,562212,HH,Waste,208775.5,,208775.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208775.5,,,,N,N,N
1003979,1.10E+11,CITY OF ELKO MUNICIPAL LANDFILL,ELKO,NV,89801,2200 PINION RD,ELKO COUNTY,40.84,-115.73,562212,"C,HH",Waste,35791.5,13,35778.5,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35778.5,,,,N,N,N
1001614,1.10E+11,CITY OF FARGO LANDFILL,FARGO,ND,58102,4501 7TH AVENUE NORTH,CASS COUNTY,46.88,-96.87,562212,HH,Waste,126640.25,,126640.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126640.25,,,,N,N,N
1004132,1.10E+11,CITY OF FLAGSTAFF - CINDER LAKE LANDFILL,FLAGSTAFF,AZ,86004,6770 E. Landfill Road,COCONINO COUNTY,35.31,-111.52,562212,HH,Waste,95557.5,,95557.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95557.5,,,,N,N,N
1006224,1.10E+11,CITY OF FORT WORTH SOUTHEAST LANDFILL,KENNEDALE,TX,76140,6288 Salt Road,TARRANT COUNTY,32.65,-97.24,562212,HH,Waste,145158,,145158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145158,,,,N,N,N
1000370,1.10E+11,CITY OF GARLAND CASTLE DRIVE LANDFILL,GARLAND,TX,75040,3637 CASTLE DR,DALLAS COUNTY,32.93,-96.58,562212,HH,Waste,46753,,46753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46753,,,,N,N,N
1003683,1.10E+11,CITY OF GLENDALE - LANDFILL,GLENDALE,AZ,85301,11480 WEST GLENDALE AVENUE,MARICOPA COUNTY,33.54,-112.3,562212,HH,Waste,53848.25,,53848.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53848.25,,,,N,N,N
1000090,1.10E+11,CITY OF GRAND PRAIRIE LANDFILL,GRAND PRAIRIE,TX,75050,1102 MACARTHUR BLVD,DALLAS COUNTY,32.77,-96.96,562212,HH,Waste,104260.75,,104260.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104260.75,,,,N,N,N
1006978,1.10E+11,CITY OF GREENSBORO WHITE STREET LANDFILL,GREENSBORO,NC,27405,2503 WHITE STREET,GUILFORD COUNTY,36.11,-79.72,562212,HH,Waste,176907,,176907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176907,,,,N,N,N
1002340,1.10E+11,CITY OF LA GRANGE LANDFILL,LAGRANGE,GA,30241,2233 GREENVILLE ROAD,TROUP COUNTY,33.05,-84.96,562212,HH,Waste,10316.5,,10316.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10316.5,,,,N,N,N
1003949,1.10E+11,CITY OF LOGAN LANDFILL,LOGAN,UT,84321,1400 WEST 200 NORTH,CACHE COUNTY,41.73,-111.89,562212,"C,HH",Waste,60893,19,60874,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60874,,,,N,N,N
1004868,1.10E+11,CITY OF LOMPOC SANITARY LANDFILL,LOMPOC,CA,93436,700 SOUTH AVALON ROAD,SANTA BARBARA COUNTY,34.63,-120.48,562212,HH,Waste,17638.75,,17638.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17638.75,,,,N,N,N
1003865,1.10E+11,CITY OF MIDLAND MUNICIPAL SOLID WASTE FACILITY,MIDLAND,MI,48642,4311 E. ASHMAN ST.,MIDLAND COUNTY,43.63,-84.17,562212,"C,HH",Waste,144479.57,293.4,144166.5,19.67,,,,,,,,,5421.4,321.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144158,,,,N,N,N
1003605,1.10E+11,CITY OF MUSCATINE LANDFILL,Blue Grass,IA,52726,3700 Highway 61,MUSCATINE COUNTY,41.52,-90.84,562212,"C,HH",Waste,42368.5,0,42368.5,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42368.5,,,,N,N,N
1004261,1.10E+11,CITY OF PHOENIX - SKUNK CREEK LANDFILL,PHOENIX,AZ,85027,3165 WEST HAPPY VALLEY ROAD,MARICOPA COUNTY,33.71,-112.13,562212,HH,Waste,21815,,21815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21815,,,,N,N,N
1006280,1.10E+11,CITY OF PHOENIX 27TH AVE LANDFILL,PHOENIX,AZ,85009,3060 S 27TH AVE,MARICOPA COUNTY,33.42,-112.12,562212,HH,Waste,13287.25,,13287.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13287.25,,,,N,N,N
1002700,1.10E+11,CITY OF SNYDER LANDFILL,SNYDER,TX,79549,3621 S FM 1673,SCURRY COUNTY,32.68,-100.81,562212,HH,Waste,32118.25,,32118.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32118.25,,,,N,N,N
1007290,1.10E+11,CITY OF TIFTON / OMEGA / ELDORADO ROAD LF,TIFTON,GA,31794,"445 MITCHELL STORE RD, RT 6",TIFT COUNTY,31.36,-83.54,562212,HH,Waste,56749.75,,56749.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56749.75,,,,N,N,N
1004364,1.10E+11,CITY OF WATSONVILLE LANDFILL,WATSONVILLE,CA,95076,730 SAN ANDREAS ROAD,SANTA CRUZ COUNTY,36.91,-121.83,562212,HH,Waste,1053.5,,1053.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1053.5,,,,N,N,N
1007932,1.10E+11,CITY SAND & LANDFILL INC,SUMPTER TWP,MI,48111,46805 WILLOW RD,WAYNE COUNTY,42.11,-83.49,562212,HH,Waste,13451.75,,13451.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13451.75,,,,N,N,N
1006313,1.10E+11,CLARION BOARDS/CLARION PLT,SHIPPENVILLE,PA,16254,143 FIBERBOARD RD,CLARION COUNTY,41.23,-79.42,321219,C,Other,60344.93,58953.6,219,1172.33,,,,,,,,,99614.4,60344.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1004759,1.10E+11,CLARK-FLOYD LANDFILL,BORDEN,IN,47106,14304 SR 60,CLARK COUNTY,38.46,-85.84,562212,HH,Waste,27098,,27098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27098,,,,N,N,N
1007791,1.10E+11,CLEAR AIR FORCE STATION,CLEAR AIR STATION,AK,99704,200 A Street Stop 1,DENALI BOROUGH,64.29,-149.16,221112,C,Power Plants,5748.51,5728.5,6,14.01,,,,,,,,,,5748.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006867,1.10E+11,CLEAR LAKE PLANT,PASADENA,TX,77507,9502 BAYPORT BLVD.,HARRIS COUNTY,29.63,-95.06,325199,"C,P,X",Chemicals,963979.43,963411.7,259,308.73,,,,,,,,,,548701.03,,,,,,,,,,,178682.1,,,,,,,,,,,,,236596.3,,,,,,,,,,,,,N,N,N
1004705,1.10E+11,CLEARWATER PAPER CORP,LEWISTON,ID,83501,803 MILL RD,NEZ PERCE COUNTY,46.43,-116.97,322110,"AA,C,TT","Pulp and Paper,Waste",359962.71,334436.5,21713,3813.21,,,,,,,,,1440729.3,247403.57,,,,,,,,,,,,,,,,,,,,,,,,,,,91634.14,,,,,,,,,20925,N,N,N
1002708,1.10E+11,CLEARWATER PAPER CORP-CYPRESS BEND MILL,ARKANSAS CITY,AR,71630,5082 HIGHWAY 4-NORTH,DESHA COUNTY,33.71,-91.24,322130,"AA,C,TT","Pulp and Paper,Waste",218719.51,170685.6,47222.75,811.16,,,,,,,,,547627.6,137355.83,,,,,,,,,,,,,,,,,,,,,,,,,,,34520.92,,,,,,,,,46842.75,N,N,N
1005307,1.10E+11,CLEMSON UNIVERSITY,CLEMSON,SC,29634,"120 UNIVERSITY FAC, KLUGH AVENUE, BOX 345909",PICKENS COUNTY,34.68,-82.84,611310,C,Other,28146.64,28117.6,13.25,15.79,,,,,,,,,,28146.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005825,1.10E+11,CLEVELAND COUNTY LANDFILL,SHELBY,NC,28152,"200 South Post Road, OFF AIRPORT",CLEVELAND COUNTY,35.3,-81.55,562212,HH,Waste,132001.5,,132001.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132001.5,,,,N,N,N
1002202,1.10E+11,"CLEVELAND THERMAL, LLC",CLEVELAND,OH,44114,1921 HAMILTON AVE,CUYAHOGA COUNTY,41.51,-81.68,221330,C,Power Plants,57705.63,57645.9,27.25,32.48,,,,,,,,,,57705.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1003668,1.10E+11,CLEVELAND-CLIFFS PLATE LLC-COATESVILLE,COATESVILLE,PA,19320,139 MODENA RD,CHESTER COUNTY,39.98,-75.83,331110,"C,Q",Metals,138018.38,137904.4,52,61.98,,,,,,,,,,110288.98,,,,,,,,,,,,27729.4,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1003523,1.10E+11,CLEVELAND-CLIFFS PLATE LLC/CONSHOHOCKEN PLT,CONSHOHOCKEN,PA,19428,900 CONSHOHOCKEN RD,MONTGOMERY COUNTY,40.09,-75.32,331110,C,Metals,6939.82,6932.7,3.25,3.87,,,,,,,,,,6939.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006325,1.10E+11,CLEVELAND-CLIFFS RIVERDALE LLC,RIVERDALE,IL,60827,13500 S PERRY AVE,COOK COUNTY,41.66,-87.63,331110,"C,Q",Metals,151322.94,151265.4,26.25,31.29,,,,,,,,,,55971.64,,,,,,,,,,,,95351.3,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1003403,1.10E+11,CLEVELAND-CLIFFS STEEL CORPORATION DEARBORN WORKS,DEARBORN,MI,48120,4001 MILLER RD,WAYNE COUNTY,42.3,-83.16,331110,"C,Q",Metals,832270.95,832037.1,78,155.85,,,,,,,,,,609577.05,,,,,,,,,,,,222693.9,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006008,1.10E+11,CLEWISTON SUGAR HOUSE,CLEWISTON,FL,33440,1731 SOUTH WC OWEN AVENUE,HENDRY COUNTY,26.74,-80.94,311314,C,Other,40355.11,8070.8,12588,19696.31,,,,,,,,,1858694.7,40355.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005316,1.10E+11,CLINT LANDFILL,EL PASO,TX,79928,2300 DARRINGTON RD.,EL PASO COUNTY,31.61,-106.18,562212,HH,Waste,224794.75,,224794.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224794.75,,,,N,N,N
1007960,1.10E+11,CLINTON CNTY SOLID W/WAYNE TWP LDFL,MCELHATTAN,PA,17748,264 Landfill Lane,CLINTON COUNTY,41.16,-77.35,562212,"C,HH",Waste,81221,184.5,81036.5,,,,,,,,,,,184.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81036.5,,,,N,N,N
1002242,1.10E+11,CLINTON COUNTY LANDFILL,FRANKFORT,IN,46041,2700 N. State Road 39,CLINTON COUNTY,40.33,-86.56,562212,"C,HH",Waste,22299.45,16.7,22282.75,,,,,,,,,,,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22282.75,,,,N,N,N
1005259,1.10E+11,CLINTON COUNTY REGIONAL LANDFILL,MORRISONVILLE,NY,12962,286 SAND RD,CLINTON COUNTY,44.69,-73.59,562212,"C,HH",Waste,20248.3,27.9,20146.5,73.9,,,,,,,,,20482,133.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20115,,,,N,N,N
1002599,1.10E+11,CLINTON COUNTY SANITARY LANDFILL (EAST),CLINTON,IA,52732,4292 220TH ST,CLINTON COUNTY,41.86,-90.26,562212,"C,HH",Waste,37319.15,145.1,37173.75,0.3,,,,,,,,,,145.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37173.75,,,,N,N,N
1007467,1.10E+11,CLINTON LANDFILL INC,CLINTON,IL,61727,9550 HERITAGE RD,DE WITT COUNTY,40.11,-88.96,562212,"C,HH",Waste,119009.2,40.7,118968.5,,,,,,,,,,,40.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118968.5,,,,N,N,N
1004223,1.10E+11,CLOVIS REGIONAL SOLID WASTE FACILITY,CLOVIS,NM,88101,801 SOUTH NORRIS,CURRY COUNTY,34.39,-103.25,562212,HH,Waste,44798,,44798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44798,,,,N,N,N
1006906,1.10E+11,CMC STEEL TENNESSEE,KNOXVILLE,TN,37921,1919 TENNESSEE AVENUE,KNOX COUNTY,35.98,-83.96,331110,"C,Q",Metals,101038.92,101002.2,16.75,19.97,,,,,,,,,,35370.22,,,,,,,,,,,,65668.7,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1004038,1.10E+11,CMC Steel Arizona,Mesa,AZ,85212,11444 E Germann Rd,MARICOPA COUNTY,33.29,-111.59,331110,"C,Q",Metals,43447.64,43446,0.75,0.89,,,,,,,,,,1762.74,,,,,,,,,,,,41684.9,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002216,1.10E+11,CMC Steel Florida,BALDWIN,FL,32234,16770 REBAR ROAD,DUVAL COUNTY,30.29,-81.98,331110,"C,Q",Metals,99477.91,99440.1,17.25,20.56,,,,,,,,,,36836.11,,,,,,,,,,,,62641.8,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006708,1.10E+11,CMC Steel New Jersey,SAYREVILLE,NJ,8872,NORTH CROSSMAN ROAD,MIDDLESEX COUNTY,40.48,-74.32,331110,"C,Q",Metals,56390.74,56359.5,14.25,16.99,,,,,,,,,,30165.14,,,,,,,,,,,,26225.6,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1013215,1.10E+11,"CMC Steel Oklahoma, LLC",Durant,OK,74701,2253 E. Main Street,BRYAN COUNTY,34,-96.4,331110,"C,Q",Metals,46472.09,46469.9,1,1.19,,,,,,,,,,2368.59,,,,,,,,,,,,44103.5,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005346,1.10E+11,CMC Steel SC,Cayce,SC,29033,310 New State Road,LEXINGTON COUNTY,33.96,-81.05,331110,"C,Q",Metals,104345.81,104296.3,21.5,28.01,,,,,,,,,,43840.31,,,,,,,,,,,,60505.5,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1003646,1.10E+11,COASTAL PLAINS RECYCLING AND DISPOSAL FACILITY,ALVIN,TX,77511,21000 E HIGHWAY 6,GALVESTON COUNTY,29.41,-95.2,562212,HH,Waste,74605,,74605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74605,,,,N,N,N
1002260,1.10E+11,"COE Bridgewater LLC c/o Thor Equities, LLC",BRIDGEWATER,NJ,8807,1021 ROUTE 202-206,SOMERSET COUNTY,40.63,-74.64,531210,C,Other,30023.64,29992.4,14.25,16.99,,,,,,,,,,30023.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006186,1.10E+11,COFFEE LANDFILL,ELBA,AL,36323,7733 HIGHWAY 125,COFFEE COUNTY,31.51,-86,562212,HH,Waste,187719.75,,187719.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187719.75,,,,N,N,N
1002170,1.10E+11,COFFEYVILLE RESOURCES NITROGEN FERT.,COFFEYVILLE,KS,67337,701 E. MARTIN,MONTGOMERY COUNTY,37.05,-95.61,325311,"C,G,PP,V","Chemicals,Suppliers of CO2",1689228.57,1451330.3,22.75,237875.52,,,,,,,,,,48580.67,,,,1402799.5,,,,,,,,,,,,,237848.4,,,,,,,,,,,,,,,,,,,,Y,Y,N
1007054,1.10E+11,COFFIN BUTTE LANDFILL,CORVALLIS,OR,97330,28972 COFFIN BUTTE ROAD,BENTON COUNTY,44.7,-123.23,562212,HH,Waste,37863.25,,37863.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37863.25,,,,N,N,N
1006322,1.10E+11,COLD CANYON LANDFILL SOLID WASTE DS,SAN LUIS OBISPO,CA,93401,2268 CARPENTER CANYON ROAD,SAN LUIS OBISPO COUNTY,35.18,-120.6,562212,HH,Waste,41506.25,,41506.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41506.25,,,,N,N,N
1002510,1.10E+11,COLONIAL LANDFILL,SORRENTO,LA,70778,5328 HIGHWAY 70,ASCENSION PARISH,30.15,-90.87,562212,HH,Waste,24840.75,,24840.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24840.75,,,,N,N,N
1005155,1.10E+11,COLONIE - TOWN LANDFILL,Cohoes,NY,12047,4 Arrowhead Lane,ALBANY COUNTY,42.81,-73.73,562212,"C,HH",Waste,27980.75,85,27895.75,,,,,,,,,,,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27895.75,,,,N,N,N
1004581,1.10E+11,COLORADO STATE UNIVERSITY,FORT COLLINS,CO,80523,6030 Campus Delivery,LARIMER COUNTY,40.57,-105.09,611310,C,Other,45771.48,45723.8,21.75,25.93,,,,,,,,,,45771.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001078,1.10E+11,COLSTRIP ENERGY LTD PARTNERSHIP,COLSTRIP,MT,59323,18 Snider Subdivision Road,ROSEBUD COUNTY,45.98,-106.66,221112,C,Power Plants,373440.01,370283,1154.75,2002.26,,,,,,,,,,373440.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1004691,1.10E+11,COLTON SANITARY LANDFILL,COLTON,CA,92324,850 TROPICANA RANCH ROAD,SAN BERNARDINO COUNTY,34.05,-117.34,562212,HH,Waste,26442.5,,26442.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26442.5,,,,N,N,N
1004031,1.10E+11,COLUMBIA GAS CEREDO COMPRESSOR STATION,HUNTINGTON,WV,25704,1664 WALKERS BRANCH ROAD,WAYNE COUNTY,38.37,-82.53,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,31770.24,29009.1,2744.75,16.39,,,,,,,,,,29038.64,,,,,,,,,,,,,,,,,,,,2731.6,,,,,,,,,,,,,,,,,N,N,N
1004161,1.10E+11,COLUMBIA GAS FILES CREEK COMPRESSOR STATION,BEVERLY,WV,26253,SECONDARY ROUTE 37/8,RANDOLPH COUNTY,38.82,-79.84,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,65275.06,64177,1062,36.06,,,,,,,,,,64243.01,,,,,,,,,,,,,,,,,,,,1032.05,,,,,,,,,,,,,,,,,N,N,N
1004153,1.10E+11,COLUMBIA GAS TRANS CORP CRAWFORD COMPRESSOR STATIO,SUGAR GROVE,OH,43155,6175 OLD LOGAN ROAD,FAIRFIELD COUNTY,39.63,-82.55,486210,"C,W-UNSTG",Petroleum and Natural Gas Systems,91947.13,86046.6,5852.25,48.28,,,,,,,,,,84961.88,,,,,,,,,,,,,,,,,,,,,6985.25,,,,,,,,,,,,,,,,N,N,N
1004035,1.10E+11,COLUMBIA GAS TRANS LLC SALISBURY COMP STA,SALISBURY,PA,15558,138 COLUMBIA DR,SOMERSET COUNTY,39.72,-79.01,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,11116.27,9150.7,1960.5,5.07,,,,,,,,,,9159.22,,,,,,,,,,,,,,,,,,,,1957.05,,,,,,,,,,,,,,,,,N,N,N
1006755,1.10E+11,COLUMBIA GAS TRANSMISSION FRAMETOWN,FRAMETOWN,WV,26623,Rt. 1 Box 128 Rosedale,BRAXTON COUNTY,38.66,-80.86,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,3134.79,2093.1,1040.5,1.19,,,,,,,,,,2094.89,,,,,,,,,,,,,,,,,,,,1039.9,,,,,,,,,,,,,,,,,N,N,N
